year,background,age,age_group,population
2024,foreign,42,working_age,51249
2024,foreign,43,working_age,48299
2024,foreign,44,working_age,49887
2024,foreign,45,working_age,46324
2024,foreign,46,working_age,44739
2024,foreign,47,working_age,43158
2024,foreign,48,working_age,41771
2024,foreign,49,working_age,41069
2024,foreign,50,working_age,40309
2024,foreign,51,working_age,38099
2024,foreign,52,working_age,38284
2024,foreign,53,working_age,36485
2024,foreign,54,working_age,36491
2024,foreign,55,working_age,35162
2024,foreign,56,working_age,34532
2024,foreign,57,working_age,33243
2024,foreign,58,working_age,32269
2024,foreign,59,working_age,32076
2024,foreign,60,working_age,30919
2024,foreign,61,working_age,29854
2024,foreign,62,working_age,28908
2024,foreign,63,working_age,26847
2024,foreign,64,working_age,27361
2024,foreign,65,working_age,24882
2024,foreign,66,elderly,23555
2024,foreign,67,elderly,23351
2024,foreign,68,elderly,22197
2024,foreign,69,elderly,20886
2024,foreign,70,elderly,19966
2024,foreign,71,elderly,18331
2024,foreign,72,elderly,17411
2024,foreign,73,elderly,16316
2024,foreign,74,elderly,16302
2024,foreign,75,elderly,15318
2024,foreign,76,elderly,14636
2024,foreign,77,elderly,14061
2024,foreign,78,elderly,12656
2024,foreign,79,elderly,10868
2024,foreign,80,elderly,9659
2024,foreign,81,elderly,8780
2024,foreign,82,elderly,8047
2024,foreign,83,elderly,7994
2024,foreign,84,elderly,7139
2024,foreign,85,elderly,6475
2024,foreign,86,elderly,5738
2024,foreign,87,elderly,4833
2024,foreign,88,elderly,4223
2024,foreign,89,elderly,3582
2024,foreign,90,elderly,2962
2024,foreign,91,elderly,2248
2024,foreign,92,elderly,1869
2024,foreign,93,elderly,1543
2024,foreign,94,elderly,1322
2024,foreign,95,elderly,895
2024,foreign,96,elderly,643
2024,foreign,97,elderly,469
2024,foreign,98,elderly,295
2024,foreign,99,elderly,218
2024,foreign,100+,elderly,394
