year,month,year_month,is_year_total,permit_type_sv,permit_type_en,citizenship_sv,citizenship_en,granted_count
2023,7,2023-07,False,förstagångs,first-time,BOLIVIA,Bolivia,1
2023,8,2023-08,False,förstagångs,first-time,BOLIVIA,Bolivia,1
2023,9,2023-09,False,förstagångs,first-time,BOLIVIA,Bolivia,3
2023,10,2023-10,False,förstagångs,first-time,BOLIVIA,Bolivia,0
2023,11,2023-11,False,förstagångs,first-time,BOLIVIA,Bolivia,0
2023,12,2023-12,False,förstagångs,first-time,BOLIVIA,Bolivia,0
2023,,2023,True,förstagångs,first-time,BOLIVIA,Bolivia,12
2023,1,2023-01,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,14
2023,2,2023-02,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,23
2023,3,2023-03,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,16
2023,4,2023-04,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,15
2023,5,2023-05,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,12
2023,6,2023-06,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,16
2023,7,2023-07,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,10
2023,8,2023-08,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,11
2023,9,2023-09,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,12
2023,10,2023-10,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,15
2023,11,2023-11,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,9
2023,12,2023-12,False,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,7
2023,,2023,True,förstagångs,first-time,BOSNIEN OCH HERCEGOVINA,Bosnia and Herzegovina,160
2023,1,2023-01,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,2,2023-02,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,3,2023-03,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,4,2023-04,False,förstagångs,first-time,BOTSWANA,Botswana,1
2023,5,2023-05,False,förstagångs,first-time,BOTSWANA,Botswana,1
2023,6,2023-06,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,7,2023-07,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,8,2023-08,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,9,2023-09,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,10,2023-10,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,11,2023-11,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,12,2023-12,False,förstagångs,first-time,BOTSWANA,Botswana,0
2023,,2023,True,förstagångs,first-time,BOTSWANA,Botswana,2
2023,1,2023-01,False,förstagångs,first-time,BRASILIEN,Brazil,46
2023,2,2023-02,False,förstagångs,first-time,BRASILIEN,Brazil,48
2023,3,2023-03,False,förstagångs,first-time,BRASILIEN,Brazil,59
2023,4,2023-04,False,förstagångs,first-time,BRASILIEN,Brazil,21
2023,5,2023-05,False,förstagångs,first-time,BRASILIEN,Brazil,47
2023,6,2023-06,False,förstagångs,first-time,BRASILIEN,Brazil,29
2023,7,2023-07,False,förstagångs,first-time,BRASILIEN,Brazil,27
2023,8,2023-08,False,förstagångs,first-time,BRASILIEN,Brazil,36
2023,9,2023-09,False,förstagångs,first-time,BRASILIEN,Brazil,33
2023,10,2023-10,False,förstagångs,first-time,BRASILIEN,Brazil,33
2023,11,2023-11,False,förstagångs,first-time,BRASILIEN,Brazil,32
2023,12,2023-12,False,förstagångs,first-time,BRASILIEN,Brazil,47
2023,,2023,True,förstagångs,first-time,BRASILIEN,Brazil,458
2023,1,2023-01,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,2,2023-02,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,3,2023-03,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,1
2023,4,2023-04,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,5,2023-05,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,6,2023-06,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,7,2023-07,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,8,2023-08,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,9,2023-09,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,10,2023-10,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,11,2023-11,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,12,2023-12,False,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,0
2023,,2023,True,förstagångs,first-time,BRITTISKA JUNGFRUÖARNA,British Virgin Islands,1
2023,1,2023-01,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,2,2023-02,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,3,2023-03,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,4,2023-04,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,5,2023-05,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,6,2023-06,False,förstagångs,first-time,BURUNDI,Burundi,1
2023,7,2023-07,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,8,2023-08,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,9,2023-09,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,10,2023-10,False,förstagångs,first-time,BURUNDI,Burundi,1
2023,11,2023-11,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,12,2023-12,False,förstagångs,first-time,BURUNDI,Burundi,0
2023,,2023,True,förstagångs,first-time,BURUNDI,Burundi,2
2023,1,2023-01,False,förstagångs,first-time,CHILE,Chile,5
2023,2,2023-02,False,förstagångs,first-time,CHILE,Chile,0
2023,3,2023-03,False,förstagångs,first-time,CHILE,Chile,7
2023,4,2023-04,False,förstagångs,first-time,CHILE,Chile,5
2023,5,2023-05,False,förstagångs,first-time,CHILE,Chile,4
2023,6,2023-06,False,förstagångs,first-time,CHILE,Chile,4
2023,7,2023-07,False,förstagångs,first-time,CHILE,Chile,1
2023,8,2023-08,False,förstagångs,first-time,CHILE,Chile,6
2023,9,2023-09,False,förstagångs,first-time,CHILE,Chile,1
2023,10,2023-10,False,förstagångs,first-time,CHILE,Chile,3
2023,11,2023-11,False,förstagångs,first-time,CHILE,Chile,1
2023,12,2023-12,False,förstagångs,first-time,CHILE,Chile,1
2023,,2023,True,förstagångs,first-time,CHILE,Chile,38
2023,1,2023-01,False,förstagångs,first-time,COLOMBIA,Colombia,10
2023,2,2023-02,False,förstagångs,first-time,COLOMBIA,Colombia,11
2023,3,2023-03,False,förstagångs,first-time,COLOMBIA,Colombia,10
2023,4,2023-04,False,förstagångs,first-time,COLOMBIA,Colombia,8
2023,5,2023-05,False,förstagångs,first-time,COLOMBIA,Colombia,6
2023,6,2023-06,False,förstagångs,first-time,COLOMBIA,Colombia,15
2023,7,2023-07,False,förstagångs,first-time,COLOMBIA,Colombia,6
2023,8,2023-08,False,förstagångs,first-time,COLOMBIA,Colombia,7
2023,9,2023-09,False,förstagångs,first-time,COLOMBIA,Colombia,9
2023,10,2023-10,False,förstagångs,first-time,COLOMBIA,Colombia,10
2023,11,2023-11,False,förstagångs,first-time,COLOMBIA,Colombia,6
2023,12,2023-12,False,förstagångs,first-time,COLOMBIA,Colombia,5
2023,,2023,True,förstagångs,first-time,COLOMBIA,Colombia,103
2023,1,2023-01,False,förstagångs,first-time,COSTA RICA,Costa Rica,1
2023,2,2023-02,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,3,2023-03,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,4,2023-04,False,förstagångs,first-time,COSTA RICA,Costa Rica,1
2023,5,2023-05,False,förstagångs,first-time,COSTA RICA,Costa Rica,1
2023,6,2023-06,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,7,2023-07,False,förstagångs,first-time,COSTA RICA,Costa Rica,1
2023,8,2023-08,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,9,2023-09,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,10,2023-10,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,11,2023-11,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,12,2023-12,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2023,,2023,True,förstagångs,first-time,COSTA RICA,Costa Rica,4
2023,1,2023-01,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,1
2023,2,2023-02,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,3,2023-03,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,4,2023-04,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,5,2023-05,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,6,2023-06,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,7,2023-07,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,1
2023,8,2023-08,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,9,2023-09,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,10,2023-10,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,11,2023-11,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,12,2023-12,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2023,,2023,True,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,2
2023,1,2023-01,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,2,2023-02,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,3,2023-03,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,4,2023-04,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,5,2023-05,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,6,2023-06,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2023,7,2023-07,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,8,2023-08,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,9,2023-09,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,10,2023-10,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2023,11,2023-11,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,12,2023-12,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2023,,2023,True,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,2
2023,1,2023-01,False,förstagångs,first-time,ECUADOR,Ecuador,1
2023,2,2023-02,False,förstagångs,first-time,ECUADOR,Ecuador,2
2023,3,2023-03,False,förstagångs,first-time,ECUADOR,Ecuador,1
2023,4,2023-04,False,förstagångs,first-time,ECUADOR,Ecuador,0
2023,5,2023-05,False,förstagångs,first-time,ECUADOR,Ecuador,1
2023,6,2023-06,False,förstagångs,first-time,ECUADOR,Ecuador,3
2023,7,2023-07,False,förstagångs,first-time,ECUADOR,Ecuador,0
2023,8,2023-08,False,förstagångs,first-time,ECUADOR,Ecuador,1
2023,9,2023-09,False,förstagångs,first-time,ECUADOR,Ecuador,3
2023,10,2023-10,False,förstagångs,first-time,ECUADOR,Ecuador,0
2023,11,2023-11,False,förstagångs,first-time,ECUADOR,Ecuador,1
2023,12,2023-12,False,förstagångs,first-time,ECUADOR,Ecuador,0
2023,,2023,True,förstagångs,first-time,ECUADOR,Ecuador,13
2023,1,2023-01,False,förstagångs,first-time,EGYPTEN,Egypt,23
2023,2,2023-02,False,förstagångs,first-time,EGYPTEN,Egypt,27
2023,3,2023-03,False,förstagångs,first-time,EGYPTEN,Egypt,30
2023,4,2023-04,False,förstagångs,first-time,EGYPTEN,Egypt,20
2023,5,2023-05,False,förstagångs,first-time,EGYPTEN,Egypt,17
2023,6,2023-06,False,förstagångs,first-time,EGYPTEN,Egypt,18
2023,7,2023-07,False,förstagångs,first-time,EGYPTEN,Egypt,6
2023,8,2023-08,False,förstagångs,first-time,EGYPTEN,Egypt,18
2023,9,2023-09,False,förstagångs,first-time,EGYPTEN,Egypt,22
2023,10,2023-10,False,förstagångs,first-time,EGYPTEN,Egypt,20
2023,11,2023-11,False,förstagångs,first-time,EGYPTEN,Egypt,15
2023,12,2023-12,False,förstagångs,first-time,EGYPTEN,Egypt,15
2023,,2023,True,förstagångs,first-time,EGYPTEN,Egypt,231
2023,1,2023-01,False,förstagångs,first-time,EL SALVADOR,El Salvador,5
2023,2,2023-02,False,förstagångs,first-time,EL SALVADOR,El Salvador,2
2023,3,2023-03,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2023,4,2023-04,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2023,5,2023-05,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2023,6,2023-06,False,förstagångs,first-time,EL SALVADOR,El Salvador,2
2023,7,2023-07,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2023,8,2023-08,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2023,9,2023-09,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2023,10,2023-10,False,förstagångs,first-time,EL SALVADOR,El Salvador,3
2023,11,2023-11,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2023,12,2023-12,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2023,,2023,True,förstagångs,first-time,EL SALVADOR,El Salvador,16
2023,1,2023-01,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,2,2023-02,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,3,2023-03,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,4,2023-04,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,5,2023-05,False,förstagångs,first-time,ERITREA,Eritrea,1
2023,6,2023-06,False,förstagångs,first-time,ERITREA,Eritrea,1
2023,7,2023-07,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,8,2023-08,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,9,2023-09,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,10,2023-10,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,11,2023-11,False,förstagångs,first-time,ERITREA,Eritrea,0
2023,12,2023-12,False,förstagångs,first-time,ERITREA,Eritrea,1
2023,,2023,True,förstagångs,first-time,ERITREA,Eritrea,3
2023,1,2023-01,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,2,2023-02,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,3,2023-03,False,förstagångs,first-time,ESWATINI,Eswatini,1
2023,4,2023-04,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,5,2023-05,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,6,2023-06,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,7,2023-07,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,8,2023-08,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,9,2023-09,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,10,2023-10,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,11,2023-11,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,12,2023-12,False,förstagångs,first-time,ESWATINI,Eswatini,0
2023,,2023,True,förstagångs,first-time,ESWATINI,Eswatini,1
2023,1,2023-01,False,förstagångs,first-time,ETIOPIEN,Ethiopia,4
2023,2,2023-02,False,förstagångs,first-time,ETIOPIEN,Ethiopia,2
2023,3,2023-03,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2023,4,2023-04,False,förstagångs,first-time,ETIOPIEN,Ethiopia,1
2023,5,2023-05,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2023,6,2023-06,False,förstagångs,first-time,ETIOPIEN,Ethiopia,4
2023,7,2023-07,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2023,8,2023-08,False,förstagångs,first-time,ETIOPIEN,Ethiopia,2
2023,9,2023-09,False,förstagångs,first-time,ETIOPIEN,Ethiopia,5
2023,10,2023-10,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2023,11,2023-11,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2023,12,2023-12,False,förstagångs,first-time,ETIOPIEN,Ethiopia,0
2023,,2023,True,förstagångs,first-time,ETIOPIEN,Ethiopia,33
2023,1,2023-01,False,förstagångs,first-time,FILIPPINERNA,Philippines,20
2023,2,2023-02,False,förstagångs,first-time,FILIPPINERNA,Philippines,48
2023,3,2023-03,False,förstagångs,first-time,FILIPPINERNA,Philippines,25
2023,4,2023-04,False,förstagångs,first-time,FILIPPINERNA,Philippines,22
2023,5,2023-05,False,förstagångs,first-time,FILIPPINERNA,Philippines,12
2023,6,2023-06,False,förstagångs,first-time,FILIPPINERNA,Philippines,10
2023,7,2023-07,False,förstagångs,first-time,FILIPPINERNA,Philippines,6
2023,8,2023-08,False,förstagångs,first-time,FILIPPINERNA,Philippines,4
2023,9,2023-09,False,förstagångs,first-time,FILIPPINERNA,Philippines,4
2023,10,2023-10,False,förstagångs,first-time,FILIPPINERNA,Philippines,11
2023,11,2023-11,False,förstagångs,first-time,FILIPPINERNA,Philippines,6
2023,12,2023-12,False,förstagångs,first-time,FILIPPINERNA,Philippines,8
2023,,2023,True,förstagångs,first-time,FILIPPINERNA,Philippines,176
2023,1,2023-01,False,förstagångs,first-time,GABON,Gabon,0
2023,2,2023-02,False,förstagångs,first-time,GABON,Gabon,0
2023,3,2023-03,False,förstagångs,first-time,GABON,Gabon,0
2023,4,2023-04,False,förstagångs,first-time,GABON,Gabon,1
2023,5,2023-05,False,förstagångs,first-time,GABON,Gabon,0
2023,6,2023-06,False,förstagångs,first-time,GABON,Gabon,0
2023,7,2023-07,False,förstagångs,first-time,GABON,Gabon,0
2023,8,2023-08,False,förstagångs,first-time,GABON,Gabon,0
2023,9,2023-09,False,förstagångs,first-time,GABON,Gabon,0
2023,10,2023-10,False,förstagångs,first-time,GABON,Gabon,0
2023,11,2023-11,False,förstagångs,first-time,GABON,Gabon,0
2023,12,2023-12,False,förstagångs,first-time,GABON,Gabon,0
2023,,2023,True,förstagångs,first-time,GABON,Gabon,1
2023,1,2023-01,False,förstagångs,first-time,GAMBIA,Gambia,3
2023,2,2023-02,False,förstagångs,first-time,GAMBIA,Gambia,1
2023,3,2023-03,False,förstagångs,first-time,GAMBIA,Gambia,0
2023,4,2023-04,False,förstagångs,first-time,GAMBIA,Gambia,5
2023,5,2023-05,False,förstagångs,first-time,GAMBIA,Gambia,3
2023,6,2023-06,False,förstagångs,first-time,GAMBIA,Gambia,1
2023,7,2023-07,False,förstagångs,first-time,GAMBIA,Gambia,0
2023,8,2023-08,False,förstagångs,first-time,GAMBIA,Gambia,0
2023,9,2023-09,False,förstagångs,first-time,GAMBIA,Gambia,2
2023,10,2023-10,False,förstagångs,first-time,GAMBIA,Gambia,3
2023,11,2023-11,False,förstagångs,first-time,GAMBIA,Gambia,0
2023,12,2023-12,False,förstagångs,first-time,GAMBIA,Gambia,1
2023,,2023,True,förstagångs,first-time,GAMBIA,Gambia,19
2023,1,2023-01,False,förstagångs,first-time,GEORGIEN,Georgia,6
2023,2,2023-02,False,förstagångs,first-time,GEORGIEN,Georgia,6
2023,3,2023-03,False,förstagångs,first-time,GEORGIEN,Georgia,13
2023,4,2023-04,False,förstagångs,first-time,GEORGIEN,Georgia,18
2023,5,2023-05,False,förstagångs,first-time,GEORGIEN,Georgia,4
2023,6,2023-06,False,förstagångs,first-time,GEORGIEN,Georgia,3
2023,7,2023-07,False,förstagångs,first-time,GEORGIEN,Georgia,3
2023,8,2023-08,False,förstagångs,first-time,GEORGIEN,Georgia,19
2023,9,2023-09,False,förstagångs,first-time,GEORGIEN,Georgia,7
2023,10,2023-10,False,förstagångs,first-time,GEORGIEN,Georgia,3
2023,11,2023-11,False,förstagångs,first-time,GEORGIEN,Georgia,3
2023,12,2023-12,False,förstagångs,first-time,GEORGIEN,Georgia,2
2023,,2023,True,förstagångs,first-time,GEORGIEN,Georgia,87
2023,1,2023-01,False,förstagångs,first-time,GHANA,Ghana,0
2023,2,2023-02,False,förstagångs,first-time,GHANA,Ghana,3
2023,3,2023-03,False,förstagångs,first-time,GHANA,Ghana,3
2023,4,2023-04,False,förstagångs,first-time,GHANA,Ghana,7
2023,5,2023-05,False,förstagångs,first-time,GHANA,Ghana,4
2023,6,2023-06,False,förstagångs,first-time,GHANA,Ghana,3
2023,7,2023-07,False,förstagångs,first-time,GHANA,Ghana,7
2023,8,2023-08,False,förstagångs,first-time,GHANA,Ghana,4
2023,9,2023-09,False,förstagångs,first-time,GHANA,Ghana,4
2023,10,2023-10,False,förstagångs,first-time,GHANA,Ghana,12
2023,11,2023-11,False,förstagångs,first-time,GHANA,Ghana,3
2023,12,2023-12,False,förstagångs,first-time,GHANA,Ghana,3
2023,,2023,True,förstagångs,first-time,GHANA,Ghana,53
2023,1,2023-01,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2023,2,2023-02,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2023,3,2023-03,False,förstagångs,first-time,GUATEMALA,Guatemala,2
2023,4,2023-04,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2023,5,2023-05,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2023,6,2023-06,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2023,7,2023-07,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2023,8,2023-08,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2023,9,2023-09,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2023,10,2023-10,False,förstagångs,first-time,GUATEMALA,Guatemala,2
2023,11,2023-11,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2023,12,2023-12,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2023,,2023,True,förstagångs,first-time,GUATEMALA,Guatemala,7
2023,1,2023-01,False,förstagångs,first-time,GUYANA,Guyana,0
2023,2,2023-02,False,förstagångs,first-time,GUYANA,Guyana,0
2023,3,2023-03,False,förstagångs,first-time,GUYANA,Guyana,0
2023,4,2023-04,False,förstagångs,first-time,GUYANA,Guyana,0
2023,5,2023-05,False,förstagångs,first-time,GUYANA,Guyana,0
2023,6,2023-06,False,förstagångs,first-time,GUYANA,Guyana,0
2023,7,2023-07,False,förstagångs,first-time,GUYANA,Guyana,0
2023,8,2023-08,False,förstagångs,first-time,GUYANA,Guyana,0
2023,9,2023-09,False,förstagångs,first-time,GUYANA,Guyana,0
2023,10,2023-10,False,förstagångs,first-time,GUYANA,Guyana,0
2023,11,2023-11,False,förstagångs,first-time,GUYANA,Guyana,0
2023,12,2023-12,False,förstagångs,first-time,GUYANA,Guyana,1
2023,,2023,True,förstagångs,first-time,GUYANA,Guyana,1
2023,1,2023-01,False,förstagångs,first-time,HAITI,Haiti,0
2023,2,2023-02,False,förstagångs,first-time,HAITI,Haiti,0
2023,3,2023-03,False,förstagångs,first-time,HAITI,Haiti,0
2023,4,2023-04,False,förstagångs,first-time,HAITI,Haiti,0
2023,5,2023-05,False,förstagångs,first-time,HAITI,Haiti,1
2023,6,2023-06,False,förstagångs,first-time,HAITI,Haiti,0
2023,7,2023-07,False,förstagångs,first-time,HAITI,Haiti,0
2023,8,2023-08,False,förstagångs,first-time,HAITI,Haiti,0
2023,9,2023-09,False,förstagångs,first-time,HAITI,Haiti,0
2023,10,2023-10,False,förstagångs,first-time,HAITI,Haiti,0
2023,11,2023-11,False,förstagångs,first-time,HAITI,Haiti,0
2023,12,2023-12,False,förstagångs,first-time,HAITI,Haiti,0
2023,,2023,True,förstagångs,first-time,HAITI,Haiti,1
2023,1,2023-01,False,förstagångs,first-time,HONDURAS,Honduras,0
2023,2,2023-02,False,förstagångs,first-time,HONDURAS,Honduras,0
2023,3,2023-03,False,förstagångs,first-time,HONDURAS,Honduras,1
2023,4,2023-04,False,förstagångs,first-time,HONDURAS,Honduras,0
2023,5,2023-05,False,förstagångs,first-time,HONDURAS,Honduras,0
2023,6,2023-06,False,förstagångs,first-time,HONDURAS,Honduras,1
2023,7,2023-07,False,förstagångs,first-time,HONDURAS,Honduras,1
2023,8,2023-08,False,förstagångs,first-time,HONDURAS,Honduras,1
2023,9,2023-09,False,förstagångs,first-time,HONDURAS,Honduras,1
2023,10,2023-10,False,förstagångs,first-time,HONDURAS,Honduras,0
2023,11,2023-11,False,förstagångs,first-time,HONDURAS,Honduras,0
2023,12,2023-12,False,förstagångs,first-time,HONDURAS,Honduras,0
2023,,2023,True,förstagångs,first-time,HONDURAS,Honduras,5
2023,1,2023-01,False,förstagångs,first-time,INDIEN,India,428
2023,2,2023-02,False,förstagångs,first-time,INDIEN,India,437
2023,3,2023-03,False,förstagångs,first-time,INDIEN,India,446
2023,4,2023-04,False,förstagångs,first-time,INDIEN,India,365
2023,5,2023-05,False,förstagångs,first-time,INDIEN,India,333
2023,6,2023-06,False,förstagångs,first-time,INDIEN,India,347
2023,7,2023-07,False,förstagångs,first-time,INDIEN,India,286
2023,8,2023-08,False,förstagångs,first-time,INDIEN,India,358
2023,9,2023-09,False,förstagångs,first-time,INDIEN,India,336
2023,10,2023-10,False,förstagångs,first-time,INDIEN,India,318
2023,11,2023-11,False,förstagångs,first-time,INDIEN,India,258
2023,12,2023-12,False,förstagångs,first-time,INDIEN,India,217
2023,,2023,True,förstagångs,first-time,INDIEN,India,4129
2023,1,2023-01,False,förstagångs,first-time,INDONESIEN,Indonesia,6
2023,2,2023-02,False,förstagångs,first-time,INDONESIEN,Indonesia,3
2023,3,2023-03,False,förstagångs,first-time,INDONESIEN,Indonesia,11
2023,4,2023-04,False,förstagångs,first-time,INDONESIEN,Indonesia,1
2023,5,2023-05,False,förstagångs,first-time,INDONESIEN,Indonesia,3
2023,6,2023-06,False,förstagångs,first-time,INDONESIEN,Indonesia,10
2023,7,2023-07,False,förstagångs,first-time,INDONESIEN,Indonesia,3
2023,8,2023-08,False,förstagångs,first-time,INDONESIEN,Indonesia,4
2023,9,2023-09,False,förstagångs,first-time,INDONESIEN,Indonesia,0
2023,10,2023-10,False,förstagångs,first-time,INDONESIEN,Indonesia,4
2023,11,2023-11,False,förstagångs,first-time,INDONESIEN,Indonesia,3
2023,12,2023-12,False,förstagångs,first-time,INDONESIEN,Indonesia,3
2023,,2023,True,förstagångs,first-time,INDONESIEN,Indonesia,51
2023,1,2023-01,False,förstagångs,first-time,IRAK,Iraq,24
2023,2,2023-02,False,förstagångs,first-time,IRAK,Iraq,31
2023,3,2023-03,False,förstagångs,first-time,IRAK,Iraq,30
2023,4,2023-04,False,förstagångs,first-time,IRAK,Iraq,16
2023,5,2023-05,False,förstagångs,first-time,IRAK,Iraq,10
