year,month,year_month,is_year_total,permit_basis_sv,permit_basis_en,sub_category_sv,sub_category_en,granted_count
2023,10,2023-10,False,Studier,Studies,Studier mobilitet,Student mobility,26
2023,11,2023-11,False,Studier,Studies,Studier mobilitet,Student mobility,16
2023,12,2023-12,False,Studier,Studies,Studier mobilitet,Student mobility,6
2023,,2023,True,Studier,Studies,Studier mobilitet,Student mobility,422
2023,1,2023-01,False,Studier,Studies,Totalt,Total,915
2023,2,2023-02,False,Studier,Studies,Totalt,Total,505
2023,3,2023-03,False,Studier,Studies,Totalt,Total,458
2023,4,2023-04,False,Studier,Studies,Totalt,Total,623
2023,5,2023-05,False,Studier,Studies,Totalt,Total,1424
2023,6,2023-06,False,Studier,Studies,Totalt,Total,2781
2023,7,2023-07,False,Studier,Studies,Totalt,Total,3157
2023,8,2023-08,False,Studier,Studies,Totalt,Total,2063
2023,9,2023-09,False,Studier,Studies,Totalt,Total,743
2023,10,2023-10,False,Studier,Studies,Totalt,Total,695
2023,11,2023-11,False,Studier,Studies,Totalt,Total,1252
2023,12,2023-12,False,Studier,Studies,Totalt,Total,1209
2023,,2023,True,Studier,Studies,Totalt,Total,15825
2023,1,2023-01,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,2,2023-02,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,3,2023-03,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,4,2023-04,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,5,2023-05,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,6,2023-06,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,2
2023,7,2023-07,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,8,2023-08,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,9,2023-09,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,1
2023,10,2023-10,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,11,2023-11,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,0
2023,12,2023-12,False,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,1
2023,,2023,True,Verkställighetshinder,Impediments to enforcement,Humanitär/Medicinsk grund,Humanitarian/medical grounds,4
2023,1,2023-01,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2023,2,2023-02,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,2
2023,3,2023-03,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,4
2023,4,2023-04,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2023,5,2023-05,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2023,6,2023-06,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2023,7,2023-07,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,1
2023,8,2023-08,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,2
2023,9,2023-09,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2023,10,2023-10,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2023,11,2023-11,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,1
2023,12,2023-12,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,1
2023,,2023,True,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,11
2023,1,2023-01,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,8
2023,2,2023-02,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,12
2023,3,2023-03,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,11
2023,4,2023-04,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,4
2023,5,2023-05,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,5
2023,6,2023-06,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,10
2023,7,2023-07,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,9
2023,8,2023-08,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,6
2023,9,2023-09,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,6
2023,10,2023-10,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,5
2023,11,2023-11,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,7
2023,12,2023-12,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,15
2023,,2023,True,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,98
2023,1,2023-01,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,79
2023,2,2023-02,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,83
2023,3,2023-03,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,103
2023,4,2023-04,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,123
2023,5,2023-05,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,100
2023,6,2023-06,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,77
2023,7,2023-07,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,51
2023,8,2023-08,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,70
2023,9,2023-09,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,88
2023,10,2023-10,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,94
2023,11,2023-11,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,94
2023,12,2023-12,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,74
2023,,2023,True,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,1036
2023,1,2023-01,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,87
2023,2,2023-02,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,97
2023,3,2023-03,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,118
2023,4,2023-04,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,127
2023,5,2023-05,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,105
2023,6,2023-06,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,89
2023,7,2023-07,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,61
2023,8,2023-08,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,78
2023,9,2023-09,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,95
2023,10,2023-10,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,99
2023,11,2023-11,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,102
2023,12,2023-12,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,91
2023,,2023,True,Verkställighetshinder,Impediments to enforcement,Totalt,Total,1149
2024,1,2024-01,False,Anknytning*,Family ties,Adoption,Adoption,0
2024,2,2024-02,False,Anknytning*,Family ties,Adoption,Adoption,2
2024,3,2024-03,False,Anknytning*,Family ties,Adoption,Adoption,0
2024,4,2024-04,False,Anknytning*,Family ties,Adoption,Adoption,3
2024,5,2024-05,False,Anknytning*,Family ties,Adoption,Adoption,0
2024,6,2024-06,False,Anknytning*,Family ties,Adoption,Adoption,2
2024,7,2024-07,False,Anknytning*,Family ties,Adoption,Adoption,1
2024,8,2024-08,False,Anknytning*,Family ties,Adoption,Adoption,0
2024,9,2024-09,False,Anknytning*,Family ties,Adoption,Adoption,1
2024,10,2024-10,False,Anknytning*,Family ties,Adoption,Adoption,0
2024,11,2024-11,False,Anknytning*,Family ties,Adoption,Adoption,3
2024,12,2024-12,False,Anknytning*,Family ties,Adoption,Adoption,1
2024,,2024,True,Anknytning*,Family ties,Adoption,Adoption,13
2024,1,2024-01,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,238
2024,2,2024-02,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,228
2024,3,2024-03,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,269
2024,4,2024-04,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,266
2024,5,2024-05,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,219
2024,6,2024-06,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,214
2024,7,2024-07,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,174
2024,8,2024-08,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,260
2024,9,2024-09,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,250
2024,10,2024-10,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,325
2024,11,2024-11,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,275
2024,12,2024-12,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,202
2024,,2024,True,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,2920
2024,1,2024-01,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1839
2024,2,2024-02,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1924
2024,3,2024-03,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1899
2024,4,2024-04,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1845
2024,5,2024-05,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1757
2024,6,2024-06,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1530
2024,7,2024-07,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1400
2024,8,2024-08,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1533
2024,9,2024-09,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1997
2024,10,2024-10,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,2183
2024,11,2024-11,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1914
2024,12,2024-12,False,Anknytning*,Family ties,Anhörig till övriga,Family of other,1439
2024,,2024,True,Anknytning*,Family ties,Anhörig till övriga,Family of other,21260
2024,1,2024-01,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",28
2024,2,2024-02,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",22
2024,3,2024-03,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",27
2024,4,2024-04,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",14
2024,5,2024-05,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",19
2024,6,2024-06,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",38
2024,7,2024-07,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",13
2024,8,2024-08,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",23
2024,9,2024-09,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",31
2024,10,2024-10,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",28
2024,11,2024-11,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",28
2024,12,2024-12,False,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",40
2024,,2024,True,Anknytning*,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",311
2024,1,2024-01,False,Anknytning*,Family ties,Totalt,Total,2105
2024,2,2024-02,False,Anknytning*,Family ties,Totalt,Total,2176
2024,3,2024-03,False,Anknytning*,Family ties,Totalt,Total,2195
2024,4,2024-04,False,Anknytning*,Family ties,Totalt,Total,2128
2024,5,2024-05,False,Anknytning*,Family ties,Totalt,Total,1995
2024,6,2024-06,False,Anknytning*,Family ties,Totalt,Total,1784
2024,7,2024-07,False,Anknytning*,Family ties,Totalt,Total,1588
2024,8,2024-08,False,Anknytning*,Family ties,Totalt,Total,1816
2024,9,2024-09,False,Anknytning*,Family ties,Totalt,Total,2279
2024,10,2024-10,False,Anknytning*,Family ties,Totalt,Total,2536
2024,11,2024-11,False,Anknytning*,Family ties,Totalt,Total,2220
2024,12,2024-12,False,Anknytning*,Family ties,Totalt,Total,1682
2024,,2024,True,Anknytning*,Family ties,Totalt,Total,24504
2024,1,2024-01,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,947
2024,2,2024-02,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,841
2024,3,2024-03,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,887
2024,4,2024-04,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,912
2024,5,2024-05,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,796
2024,6,2024-06,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,808
2024,7,2024-07,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,858
2024,8,2024-08,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,844
2024,9,2024-09,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,817
2024,10,2024-10,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,907
2024,11,2024-11,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,787
2024,12,2024-12,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,603
2024,,2024,True,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,10007
2024,1,2024-01,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1116
2024,2,2024-02,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1211
2024,3,2024-03,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1466
2024,4,2024-04,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1125
2024,5,2024-05,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1040
2024,6,2024-06,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1678
2024,7,2024-07,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1721
2024,8,2024-08,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),983
2024,9,2024-09,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),914
2024,10,2024-10,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),896
2024,11,2024-11,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),718
2024,12,2024-12,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),559
2024,,2024,True,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),13427
2024,1,2024-01,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,8
2024,2,2024-02,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,3
2024,3,2024-03,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,7
2024,4,2024-04,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,8
2024,5,2024-05,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,13
2024,6,2024-06,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,6
2024,7,2024-07,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,8
2024,8,2024-08,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,6
2024,9,2024-09,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,11
2024,10,2024-10,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,14
2024,11,2024-11,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,16
2024,12,2024-12,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,7
2024,,2024,True,Arbetsmarknad,Labour market,Egen företagare,Self-employed,107
2024,1,2024-01,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),177
2024,2,2024-02,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),129
2024,3,2024-03,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),109
2024,4,2024-04,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),137
2024,5,2024-05,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),92
2024,6,2024-06,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),144
2024,7,2024-07,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),132
2024,8,2024-08,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),110
2024,9,2024-09,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),118
2024,10,2024-10,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),120
2024,11,2024-11,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),99
2024,12,2024-12,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),84
2024,,2024,True,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),1451
2024,1,2024-01,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",65
2024,2,2024-02,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",56
2024,3,2024-03,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",93
2024,4,2024-04,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",137
2024,5,2024-05,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",160
2024,6,2024-06,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",164
2024,7,2024-07,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",80
2024,8,2024-08,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",132
2024,9,2024-09,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",106
2024,10,2024-10,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",168
2024,11,2024-11,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",112
2024,12,2024-12,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",64
2024,,2024,True,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",1337
2024,1,2024-01,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,37
2024,2,2024-02,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,32
2024,3,2024-03,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,31
2024,4,2024-04,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,32
2024,5,2024-05,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,9
2024,6,2024-06,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,27
2024,7,2024-07,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,56
2024,8,2024-08,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,92
2024,9,2024-09,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,51
2024,10,2024-10,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,16
2024,11,2024-11,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,14
2024,12,2024-12,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,18
2024,,2024,True,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,415
2024,1,2024-01,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,18
2024,2,2024-02,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,26
2024,3,2024-03,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,11
2024,4,2024-04,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,16
2024,5,2024-05,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,15
2024,6,2024-06,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,27
2024,7,2024-07,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,18
2024,8,2024-08,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,19
2024,9,2024-09,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,23
2024,10,2024-10,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,26
2024,11,2024-11,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,26
2024,12,2024-12,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,28
2024,,2024,True,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,253
2024,1,2024-01,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2024,2,2024-02,False,Arbetsmarknad,Labour market,Volontär,Volunteer,1
2024,3,2024-03,False,Arbetsmarknad,Labour market,Volontär,Volunteer,1
2024,4,2024-04,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2024,5,2024-05,False,Arbetsmarknad,Labour market,Volontär,Volunteer,3
2024,6,2024-06,False,Arbetsmarknad,Labour market,Volontär,Volunteer,1
2024,7,2024-07,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2024,8,2024-08,False,Arbetsmarknad,Labour market,Volontär,Volunteer,4
2024,9,2024-09,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2024,10,2024-10,False,Arbetsmarknad,Labour market,Volontär,Volunteer,2
2024,11,2024-11,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2024,12,2024-12,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2024,,2024,True,Arbetsmarknad,Labour market,Volontär,Volunteer,12
2024,1,2024-01,False,Arbetsmarknad,Labour market,Totalt,Total,2368
2024,2,2024-02,False,Arbetsmarknad,Labour market,Totalt,Total,2299
2024,3,2024-03,False,Arbetsmarknad,Labour market,Totalt,Total,2605
2024,4,2024-04,False,Arbetsmarknad,Labour market,Totalt,Total,2367
2024,5,2024-05,False,Arbetsmarknad,Labour market,Totalt,Total,2128
2024,6,2024-06,False,Arbetsmarknad,Labour market,Totalt,Total,2855
2024,7,2024-07,False,Arbetsmarknad,Labour market,Totalt,Total,2873
2024,8,2024-08,False,Arbetsmarknad,Labour market,Totalt,Total,2190
2024,9,2024-09,False,Arbetsmarknad,Labour market,Totalt,Total,2040
2024,10,2024-10,False,Arbetsmarknad,Labour market,Totalt,Total,2149
2024,11,2024-11,False,Arbetsmarknad,Labour market,Totalt,Total,1772
2024,12,2024-12,False,Arbetsmarknad,Labour market,Totalt,Total,1363
2024,,2024,True,Arbetsmarknad,Labour market,Totalt,Total,27009
2024,1,2024-01,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,191
2024,2,2024-02,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,188
2024,3,2024-03,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,176
2024,4,2024-04,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,245
2024,5,2024-05,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,266
2024,6,2024-06,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,243
2024,7,2024-07,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,202
2024,8,2024-08,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,178
