year,background,age,sex,population
2014,foreign,57,men,11804
2014,foreign,58,men,11230
2014,foreign,59,men,10453
2014,foreign,60,men,10293
2014,foreign,61,men,9442
2014,foreign,62,men,9000
2014,foreign,63,men,8428
2014,foreign,64,men,8717
2014,foreign,65,men,8190
2014,foreign,66,men,8125
2014,foreign,67,men,7995
2014,foreign,68,men,7454
2014,foreign,69,men,6537
2014,foreign,70,men,6226
2014,foreign,71,men,5836
2014,foreign,72,men,5684
2014,foreign,73,men,5722
2014,foreign,74,men,5333
2014,foreign,75,men,4938
2014,foreign,76,men,4509
2014,foreign,77,men,3997
2014,foreign,78,men,3473
2014,foreign,79,men,3215
2014,foreign,80,men,2794
2014,foreign,81,men,2413
2014,foreign,82,men,2176
2014,foreign,83,men,1873
2014,foreign,84,men,1824
2014,foreign,85,men,1444
2014,foreign,86,men,1231
2014,foreign,87,men,950
2014,foreign,88,men,883
2014,foreign,89,men,698
2014,foreign,90,men,549
2014,foreign,91,men,452
2014,foreign,92,men,310
2014,foreign,93,men,232
2014,foreign,94,men,151
2014,foreign,95,men,110
2014,foreign,96,men,59
2014,foreign,97,men,45
2014,foreign,98,men,23
2014,foreign,99,men,12
2014,foreign,100+,men,30
2014,foreign,0,women,10642
2014,foreign,1,women,11093
2014,foreign,2,women,11496
2014,foreign,3,women,11577
2014,foreign,4,women,11999
2014,foreign,5,women,11936
2014,foreign,6,women,11816
2014,foreign,7,women,11749
2014,foreign,8,women,11555
2014,foreign,9,women,11428
2014,foreign,10,women,11209
2014,foreign,11,women,11178
2014,foreign,12,women,11037
2014,foreign,13,women,10924
2014,foreign,14,women,11114
2014,foreign,15,women,11066
2014,foreign,16,women,11423
2014,foreign,17,women,11613
2014,foreign,18,women,11868
2014,foreign,19,women,12502
2014,foreign,20,women,12883
2014,foreign,21,women,13060
2014,foreign,22,women,13749
2014,foreign,23,women,14734
2014,foreign,24,women,15917
2014,foreign,25,women,16582
2014,foreign,26,women,17661
2014,foreign,27,women,18260
2014,foreign,28,women,18738
2014,foreign,29,women,19107
2014,foreign,30,women,19472
2014,foreign,31,women,19458
2014,foreign,32,women,19470
2014,foreign,33,women,18793
2014,foreign,34,women,19660
2014,foreign,35,women,18437
2014,foreign,36,women,18192
2014,foreign,37,women,17925
2014,foreign,38,women,17553
2014,foreign,39,women,17506
2014,foreign,40,women,17429
2014,foreign,41,women,16764
2014,foreign,42,women,17155
2014,foreign,43,women,16608
2014,foreign,44,women,16776
2014,foreign,45,women,16316
2014,foreign,46,women,16124
2014,foreign,47,women,15546
2014,foreign,48,women,15100
2014,foreign,49,women,15102
2014,foreign,50,women,14753
2014,foreign,51,women,14298
2014,foreign,52,women,13917
2014,foreign,53,women,13358
2014,foreign,54,women,13605
2014,foreign,55,women,12679
2014,foreign,56,women,12066
2014,foreign,57,women,12160
2014,foreign,58,women,11762
2014,foreign,59,women,11298
2014,foreign,60,women,10931
2014,foreign,61,women,10337
2014,foreign,62,women,10013
2014,foreign,63,women,9651
2014,foreign,64,women,9735
2014,foreign,65,women,9409
2014,foreign,66,women,9095
2014,foreign,67,women,8884
2014,foreign,68,women,8220
2014,foreign,69,women,7239
2014,foreign,70,women,6432
2014,foreign,71,women,6039
2014,foreign,72,women,5503
2014,foreign,73,women,6000
2014,foreign,74,women,5508
2014,foreign,75,women,5604
2014,foreign,76,women,5296
2014,foreign,77,women,5132
2014,foreign,78,women,4798
2014,foreign,79,women,4481
2014,foreign,80,women,4334
2014,foreign,81,women,3820
2014,foreign,82,women,3663
2014,foreign,83,women,3513
2014,foreign,84,women,3494
2014,foreign,85,women,2893
2014,foreign,86,women,2680
2014,foreign,87,women,2305
2014,foreign,88,women,2060
2014,foreign,89,women,1769
2014,foreign,90,women,1410
2014,foreign,91,women,1191
2014,foreign,92,women,884
2014,foreign,93,women,652
2014,foreign,94,women,486
2014,foreign,95,women,325
2014,foreign,96,women,216
2014,foreign,97,women,131
2014,foreign,98,women,113
2014,foreign,99,women,54
2014,foreign,100+,women,136
2015,Swedish,0,men,48069
2015,Swedish,1,men,47742
2015,Swedish,2,men,47466
2015,Swedish,3,men,47402
2015,Swedish,4,men,46967
2015,Swedish,5,men,48953
2015,Swedish,6,men,47794
2015,Swedish,7,men,47112
2015,Swedish,8,men,46452
2015,Swedish,9,men,46302
2015,Swedish,10,men,44620
2015,Swedish,11,men,44619
2015,Swedish,12,men,44216
2015,Swedish,13,men,42676
2015,Swedish,14,men,40924
2015,Swedish,15,men,40434
2015,Swedish,16,men,39221
2015,Swedish,17,men,39717
2015,Swedish,18,men,40092
2015,Swedish,19,men,41988
2015,Swedish,20,men,45773
2015,Swedish,21,men,49702
2015,Swedish,22,men,52004
2015,Swedish,23,men,55412
2015,Swedish,24,men,56374
2015,Swedish,25,men,56444
2015,Swedish,26,men,53097
2015,Swedish,27,men,51300
2015,Swedish,28,men,47408
2015,Swedish,29,men,46280
2015,Swedish,30,men,44821
2015,Swedish,31,men,42604
2015,Swedish,32,men,41713
2015,Swedish,33,men,41872
2015,Swedish,34,men,41838
2015,Swedish,35,men,43273
2015,Swedish,36,men,42706
2015,Swedish,37,men,41390
2015,Swedish,38,men,43124
2015,Swedish,39,men,43972
2015,Swedish,40,men,46567
2015,Swedish,41,men,49657
2015,Swedish,42,men,49187
2015,Swedish,43,men,50160
2015,Swedish,44,men,50736
2015,Swedish,45,men,48747
2015,Swedish,46,men,48293
2015,Swedish,47,men,50687
2015,Swedish,48,men,54498
2015,Swedish,49,men,55283
2015,Swedish,50,men,55118
2015,Swedish,51,men,54726
2015,Swedish,52,men,50640
2015,Swedish,53,men,47577
2015,Swedish,54,men,46439
2015,Swedish,55,men,44940
2015,Swedish,56,men,46460
2015,Swedish,57,men,46362
2015,Swedish,58,men,46409
2015,Swedish,59,men,47352
2015,Swedish,60,men,46364
2015,Swedish,61,men,45177
2015,Swedish,62,men,47082
2015,Swedish,63,men,46525
2015,Swedish,64,men,45865
2015,Swedish,65,men,47864
2015,Swedish,66,men,49537
2015,Swedish,67,men,50873
2015,Swedish,68,men,50974
2015,Swedish,69,men,51626
2015,Swedish,70,men,51414
2015,Swedish,71,men,49818
2015,Swedish,72,men,45276
2015,Swedish,73,men,40649
2015,Swedish,74,men,34000
2015,Swedish,75,men,31502
2015,Swedish,76,men,30579
2015,Swedish,77,men,28121
2015,Swedish,78,men,25734
2015,Swedish,79,men,23907
2015,Swedish,80,men,21810
2015,Swedish,81,men,19506
2015,Swedish,82,men,18136
2015,Swedish,83,men,17341
2015,Swedish,84,men,15708
2015,Swedish,85,men,14249
2015,Swedish,86,men,12269
2015,Swedish,87,men,11177
2015,Swedish,88,men,9282
2015,Swedish,89,men,7983
2015,Swedish,90,men,6708
2015,Swedish,91,men,5356
2015,Swedish,92,men,4229
2015,Swedish,93,men,3152
2015,Swedish,94,men,2489
2015,Swedish,95,men,1834
2015,Swedish,96,men,1028
2015,Swedish,97,men,656
2015,Swedish,98,men,423
2015,Swedish,99,men,239
2015,Swedish,100+,men,284
2015,Swedish,0,women,44756
2015,Swedish,1,women,45200
2015,Swedish,2,women,44769
2015,Swedish,3,women,44933
2015,Swedish,4,women,44744
2015,Swedish,5,women,46524
2015,Swedish,6,women,45032
2015,Swedish,7,women,44260
2015,Swedish,8,women,43856
2015,Swedish,9,women,43840
2015,Swedish,10,women,42247
2015,Swedish,11,women,42146
2015,Swedish,12,women,41588
2015,Swedish,13,women,40409
2015,Swedish,14,women,38263
2015,Swedish,15,women,37973
2015,Swedish,16,women,37132
2015,Swedish,17,women,37218
2015,Swedish,18,women,37866
2015,Swedish,19,women,40233
2015,Swedish,20,women,43220
2015,Swedish,21,women,47559
2015,Swedish,22,women,49895
2015,Swedish,23,women,52148
2015,Swedish,24,women,52939
2015,Swedish,25,women,53497
2015,Swedish,26,women,50013
2015,Swedish,27,women,48217
2015,Swedish,28,women,45280
2015,Swedish,29,women,43956
2015,Swedish,30,women,42188
2015,Swedish,31,women,40107
2015,Swedish,32,women,39105
2015,Swedish,33,women,39511
2015,Swedish,34,women,40091
2015,Swedish,35,women,41094
2015,Swedish,36,women,40708
2015,Swedish,37,women,39416
2015,Swedish,38,women,40423
2015,Swedish,39,women,41709
2015,Swedish,40,women,44234
2015,Swedish,41,women,46995
2015,Swedish,42,women,46822
2015,Swedish,43,women,47550
2015,Swedish,44,women,47974
2015,Swedish,45,women,46359
2015,Swedish,46,women,45571
2015,Swedish,47,women,48538
2015,Swedish,48,women,51740
2015,Swedish,49,women,52594
2015,Swedish,50,women,52740
2015,Swedish,51,women,53093
2015,Swedish,52,women,48398
2015,Swedish,53,women,46169
2015,Swedish,54,women,44774
2015,Swedish,55,women,43974
2015,Swedish,56,women,44699
2015,Swedish,57,women,45146
2015,Swedish,58,women,45827
2015,Swedish,59,women,45706
2015,Swedish,60,women,45627
2015,Swedish,61,women,44527
2015,Swedish,62,women,46165
2015,Swedish,63,women,45937
2015,Swedish,64,women,45625
2015,Swedish,65,women,47359
2015,Swedish,66,women,49654
2015,Swedish,67,women,51704
2015,Swedish,68,women,51773
2015,Swedish,69,women,52501
2015,Swedish,70,women,52114
2015,Swedish,71,women,51168
2015,Swedish,72,women,47468
2015,Swedish,73,women,42741
2015,Swedish,74,women,36381
2015,Swedish,75,women,34286
2015,Swedish,76,women,33884
2015,Swedish,77,women,32225
2015,Swedish,78,women,29684
2015,Swedish,79,women,28445
2015,Swedish,80,women,26052
2015,Swedish,81,women,24789
2015,Swedish,82,women,23697
2015,Swedish,83,women,23361
2015,Swedish,84,women,22230
2015,Swedish,85,women,21194
2015,Swedish,86,women,19209
2015,Swedish,87,women,18196
2015,Swedish,88,women,16218
2015,Swedish,89,women,14559
2015,Swedish,90,women,13019
2015,Swedish,91,women,11154
2015,Swedish,92,women,9225
2015,Swedish,93,women,7440
2015,Swedish,94,women,6457
2015,Swedish,95,women,5251
2015,Swedish,96,women,3134
2015,Swedish,97,women,2156
2015,Swedish,98,women,1532
2015,Swedish,99,women,977
2015,Swedish,100+,women,1454
2015,foreign,0,men,11925
2015,foreign,1,men,12898
2015,foreign,2,men,12826
2015,foreign,3,men,13260
2015,foreign,4,men,13229
2015,foreign,5,men,13733
2015,foreign,6,men,13270
2015,foreign,7,men,13333
2015,foreign,8,men,13120
2015,foreign,9,men,12887
2015,foreign,10,men,12456
2015,foreign,11,men,12605
2015,foreign,12,men,12002
2015,foreign,13,men,12011
2015,foreign,14,men,12006
2015,foreign,15,men,12853
2015,foreign,16,men,13117
2015,foreign,17,men,14373
2015,foreign,18,men,14477
2015,foreign,19,men,14750
2015,foreign,20,men,15207
2015,foreign,21,men,15296
2015,foreign,22,men,15830
2015,foreign,23,men,15818
2015,foreign,24,men,16782
2015,foreign,25,men,17664
2015,foreign,26,men,17847
2015,foreign,27,men,18964
2015,foreign,28,men,19386
2015,foreign,29,men,20593
2015,foreign,30,men,21229
2015,foreign,31,men,21527
2015,foreign,32,men,21010
2015,foreign,33,men,21144
2015,foreign,34,men,20248
2015,foreign,35,men,20873
2015,foreign,36,men,19752
2015,foreign,37,men,19056
2015,foreign,38,men,18380
2015,foreign,39,men,18137
2015,foreign,40,men,17734
2015,foreign,41,men,17366
2015,foreign,42,men,16665
2015,foreign,43,men,16734
2015,foreign,44,men,16062
2015,foreign,45,men,16270
2015,foreign,46,men,15727
2015,foreign,47,men,15907
2015,foreign,48,men,15624
2015,foreign,49,men,15365
2015,foreign,50,men,15419
2015,foreign,51,men,15145
2015,foreign,52,men,14695
2015,foreign,53,men,14240
2015,foreign,54,men,13171
2015,foreign,55,men,13524
2015,foreign,56,men,12285
2015,foreign,57,men,11838
2015,foreign,58,men,11830
2015,foreign,59,men,11291
2015,foreign,60,men,10443
2015,foreign,61,men,10279
2015,foreign,62,men,9440
2015,foreign,63,men,8990
2015,foreign,64,men,8425
2015,foreign,65,men,8675
2015,foreign,66,men,8096
2015,foreign,67,men,8011
2015,foreign,68,men,7880
2015,foreign,69,men,7339
2015,foreign,70,men,6428
2015,foreign,71,men,6080
2015,foreign,72,men,5737
2015,foreign,73,men,5529
2015,foreign,74,men,5566
2015,foreign,75,men,5189
2015,foreign,76,men,4765
2015,foreign,77,men,4354
2015,foreign,78,men,3837
2015,foreign,79,men,3306
2015,foreign,80,men,3060
2015,foreign,81,men,2607
2015,foreign,82,men,2260
2015,foreign,83,men,1994
2015,foreign,84,men,1748
2015,foreign,85,men,1650
2015,foreign,86,men,1284
2015,foreign,87,men,1091
2015,foreign,88,men,806
2015,foreign,89,men,736
2015,foreign,90,men,592
2015,foreign,91,men,452
2015,foreign,92,men,368
2015,foreign,93,men,237
2015,foreign,94,men,172
2015,foreign,95,men,121
2015,foreign,96,men,82
2015,foreign,97,men,39
2015,foreign,98,men,27
2015,foreign,99,men,17
2015,foreign,100+,men,31
2015,foreign,0,women,11128
2015,foreign,1,women,12092
2015,foreign,2,women,12065
2015,foreign,3,women,12364
2015,foreign,4,women,12383
2015,foreign,5,women,12729
2015,foreign,6,women,12716
2015,foreign,7,women,12591
2015,foreign,8,women,12416
2015,foreign,9,women,12198
2015,foreign,10,women,12155
2015,foreign,11,women,11843
2015,foreign,12,women,11822
2015,foreign,13,women,11679
2015,foreign,14,women,11520
2015,foreign,15,women,11808
2015,foreign,16,women,11863
2015,foreign,17,women,12225
2015,foreign,18,women,12480
2015,foreign,19,women,12652
2015,foreign,20,women,13410
2015,foreign,21,women,13846
2015,foreign,22,women,14202
2015,foreign,23,women,14994
2015,foreign,24,women,16037
2015,foreign,25,women,17152
2015,foreign,26,women,17763
2015,foreign,27,women,18677
2015,foreign,28,women,19252
2015,foreign,29,women,19623
2015,foreign,30,women,20036
2015,foreign,31,women,20172
2015,foreign,32,women,20193
2015,foreign,33,women,20229
2015,foreign,34,women,19433
2015,foreign,35,women,20333
2015,foreign,36,women,19051
2015,foreign,37,women,18738
2015,foreign,38,women,18422
2015,foreign,39,women,18013
2015,foreign,40,women,17927
2015,foreign,41,women,17878
2015,foreign,42,women,17178
2015,foreign,43,women,17534
2015,foreign,44,women,16984
2015,foreign,45,women,17090
2015,foreign,46,women,16628
2015,foreign,47,women,16374
2015,foreign,48,women,15820
2015,foreign,49,women,15308
2015,foreign,50,women,15314
2015,foreign,51,women,14899
2015,foreign,52,women,14441
2015,foreign,53,women,14042
2015,foreign,54,women,13425
2015,foreign,55,women,13706
2015,foreign,56,women,12749
2015,foreign,57,women,12118
2015,foreign,58,women,12203
2015,foreign,59,women,11775
2015,foreign,60,women,11313
2015,foreign,61,women,10942
2015,foreign,62,women,10316
2015,foreign,63,women,9982
2015,foreign,64,women,9623
2015,foreign,65,women,9723
2015,foreign,66,women,9345
2015,foreign,67,women,9033
2015,foreign,68,women,8831
2015,foreign,69,women,8133
2015,foreign,70,women,7157
2015,foreign,71,women,6353
2015,foreign,72,women,5962
2015,foreign,73,women,5438
2015,foreign,74,women,5890
2015,foreign,75,women,5402
2015,foreign,76,women,5480
2015,foreign,77,women,5155
2015,foreign,78,women,4990
2015,foreign,79,women,4632
2015,foreign,80,women,4322
2015,foreign,81,women,4147
2015,foreign,82,women,3635
2015,foreign,83,women,3472
2015,foreign,84,women,3304
2015,foreign,85,women,3223
2015,foreign,86,women,2670
2015,foreign,87,women,2417
2015,foreign,88,women,2064
2015,foreign,89,women,1831
2015,foreign,90,women,1532
2015,foreign,91,women,1208
2015,foreign,92,women,984
2015,foreign,93,women,721
2015,foreign,94,women,518
2015,foreign,95,women,361
2015,foreign,96,women,241
2015,foreign,97,women,165
2015,foreign,98,women,88
2015,foreign,99,women,83
2015,foreign,100+,women,127
2016,Swedish,0,men,48167
2016,Swedish,1,men,47613
2016,Swedish,2,men,47529
2016,Swedish,3,men,47308
2016,Swedish,4,men,47317
2016,Swedish,5,men,46878
2016,Swedish,6,men,48865
2016,Swedish,7,men,47741
2016,Swedish,8,men,47075
2016,Swedish,9,men,46418
2016,Swedish,10,men,46276
2016,Swedish,11,men,44610
2016,Swedish,12,men,44624
2016,Swedish,13,men,44213
2016,Swedish,14,men,42675
2016,Swedish,15,men,40914
2016,Swedish,16,men,40442
2016,Swedish,17,men,39216
2016,Swedish,18,men,39733
2016,Swedish,19,men,40082
2016,Swedish,20,men,41988
2016,Swedish,21,men,45729
2016,Swedish,22,men,49637
2016,Swedish,23,men,51907
2016,Swedish,24,men,55294
2016,Swedish,25,men,56258
2016,Swedish,26,men,56321
2016,Swedish,27,men,52999
2016,Swedish,28,men,51150
2016,Swedish,29,men,47302
2016,Swedish,30,men,46223
2016,Swedish,31,men,44771
2016,Swedish,32,men,42558
2016,Swedish,33,men,41659
2016,Swedish,34,men,41821
2016,Swedish,35,men,41834
2016,Swedish,36,men,43205
2016,Swedish,37,men,42653
2016,Swedish,38,men,41359
2016,Swedish,39,men,43053
2016,Swedish,40,men,43921
2016,Swedish,41,men,46509
2016,Swedish,42,men,49601
2016,Swedish,43,men,49122
2016,Swedish,44,men,50092
2016,Swedish,45,men,50672
2016,Swedish,46,men,48640
2016,Swedish,47,men,48240
2016,Swedish,48,men,50606
2016,Swedish,49,men,54363
2016,Swedish,50,men,55167
2016,Swedish,51,men,55006
2016,Swedish,52,men,54609
2016,Swedish,53,men,50517
2016,Swedish,54,men,47416
2016,Swedish,55,men,46265
2016,Swedish,56,men,44771
2016,Swedish,57,men,46278
2016,Swedish,58,men,46137
2016,Swedish,59,men,46166
2016,Swedish,60,men,47080
2016,Swedish,61,men,45987
2016,Swedish,62,men,44818
2016,Swedish,63,men,46668
2016,Swedish,64,men,46098
2016,Swedish,65,men,45346
2016,Swedish,66,men,47316
2016,Swedish,67,men,48942
2016,Swedish,68,men,50186
2016,Swedish,69,men,50239
2016,Swedish,70,men,50766
2016,Swedish,71,men,50593
2016,Swedish,72,men,48805
2016,Swedish,73,men,44298
2016,Swedish,74,men,39662
2016,Swedish,75,men,33125
2016,Swedish,76,men,30535
2016,Swedish,77,men,29545
2016,Swedish,78,men,27022
2016,Swedish,79,men,24634
2016,Swedish,80,men,22768
2016,Swedish,81,men,20529
2016,Swedish,82,men,18355
2016,Swedish,83,men,16867
2016,Swedish,84,men,15980
2016,Swedish,85,men,14257
2016,Swedish,86,men,12747
2016,Swedish,87,men,10824
2016,Swedish,88,men,9751
2016,Swedish,89,men,8021
2016,Swedish,90,men,6651
2016,Swedish,91,men,5424
2016,Swedish,92,men,4258
2016,Swedish,93,men,3249
2016,Swedish,94,men,2345
2016,Swedish,95,men,1828
2016,Swedish,96,men,1252
2016,Swedish,97,men,665
2016,Swedish,98,men,434
2016,Swedish,99,men,277
2016,Swedish,100+,men,301
2016,Swedish,0,women,45689
2016,Swedish,1,women,44348
2016,Swedish,2,women,45013
2016,Swedish,3,women,44627
2016,Swedish,4,women,44796
2016,Swedish,5,women,44674
2016,Swedish,6,women,46463
2016,Swedish,7,women,44950
2016,Swedish,8,women,44208
2016,Swedish,9,women,43823
2016,Swedish,10,women,43841
2016,Swedish,11,women,42206
2016,Swedish,12,women,42133
2016,Swedish,13,women,41577
2016,Swedish,14,women,40400
2016,Swedish,15,women,38267
2016,Swedish,16,women,38002
2016,Swedish,17,women,37131
2016,Swedish,18,women,37236
2016,Swedish,19,women,37839
2016,Swedish,20,women,40185
2016,Swedish,21,women,43141
2016,Swedish,22,women,47506
2016,Swedish,23,women,49817
2016,Swedish,24,women,52102
2016,Swedish,25,women,52827
2016,Swedish,26,women,53436
2016,Swedish,27,women,49951
2016,Swedish,28,women,48147
2016,Swedish,29,women,45260
2016,Swedish,30,women,43941
2016,Swedish,31,women,42138
2016,Swedish,32,women,40071
2016,Swedish,33,women,39046
2016,Swedish,34,women,39470
2016,Swedish,35,women,40047
2016,Swedish,36,women,41075
2016,Swedish,37,women,40697
2016,Swedish,38,women,39399
2016,Swedish,39,women,40406
2016,Swedish,40,women,41664
2016,Swedish,41,women,44192
2016,Swedish,42,women,46985
2016,Swedish,43,women,46800
2016,Swedish,44,women,47513
2016,Swedish,45,women,47948
2016,Swedish,46,women,46321
2016,Swedish,47,women,45522
2016,Swedish,48,women,48484
2016,Swedish,49,women,51686
2016,Swedish,50,women,52522
2016,Swedish,51,women,52667
2016,Swedish,52,women,53009
2016,Swedish,53,women,48310
2016,Swedish,54,women,46105
2016,Swedish,55,women,44688
2016,Swedish,56,women,43839
2016,Swedish,57,women,44544
2016,Swedish,58,women,45035
2016,Swedish,59,women,45659
2016,Swedish,60,women,45512
2016,Swedish,61,women,45409
2016,Swedish,62,women,44316
2016,Swedish,63,women,45883
2016,Swedish,64,women,45641
2016,Swedish,65,women,45327
2016,Swedish,66,women,46996
2016,Swedish,67,women,49235
2016,Swedish,68,women,51245
2016,Swedish,69,women,51315
2016,Swedish,70,women,51928
2016,Swedish,71,women,51505
2016,Swedish,72,women,50441
2016,Swedish,73,women,46730
2016,Swedish,74,women,42070
2016,Swedish,75,women,35757
2016,Swedish,76,women,33575
2016,Swedish,77,women,33139
2016,Swedish,78,women,31444
2016,Swedish,79,women,28793
2016,Swedish,80,women,27483
2016,Swedish,81,women,25045
2016,Swedish,82,women,23712
2016,Swedish,83,women,22524
2016,Swedish,84,women,21992
2016,Swedish,85,women,20796
2016,Swedish,86,women,19602
2016,Swedish,87,women,17586
2016,Swedish,88,women,16345
2016,Swedish,89,women,14467
2016,Swedish,90,women,12646
2016,Swedish,91,women,11036
2016,Swedish,92,women,9344
2016,Swedish,93,women,7531
2016,Swedish,94,women,5868
2016,Swedish,95,women,5023
2016,Swedish,96,women,3907
2016,Swedish,97,women,2278
2016,Swedish,98,women,1487
2016,Swedish,99,women,1064
2016,Swedish,100+,women,1513
2016,foreign,0,men,12838
2016,foreign,1,men,13739
2016,foreign,2,men,14288
2016,foreign,3,men,14070
2016,foreign,4,men,14523
2016,foreign,5,men,14363
2016,foreign,6,men,14853
2016,foreign,7,men,14324
2016,foreign,8,men,14334
2016,foreign,9,men,14150
2016,foreign,10,men,13816
2016,foreign,11,men,13389
2016,foreign,12,men,13577
2016,foreign,13,men,12998
2016,foreign,14,men,13091
2016,foreign,15,men,13452
2016,foreign,16,men,14775
2016,foreign,17,men,15417
2016,foreign,18,men,16656
2016,foreign,19,men,15888
2016,foreign,20,men,16258
2016,foreign,21,men,17024
2016,foreign,22,men,17284
2016,foreign,23,men,17947
2016,foreign,24,men,17953
2016,foreign,25,men,18899
2016,foreign,26,men,19877
2016,foreign,27,men,20102
2016,foreign,28,men,21026
2016,foreign,29,men,21283
2016,foreign,30,men,22408
2016,foreign,31,men,22967
2016,foreign,32,men,23104
2016,foreign,33,men,22381
2016,foreign,34,men,22429
2016,foreign,35,men,21373
2016,foreign,36,men,22104
2016,foreign,37,men,20762
2016,foreign,38,men,20024
2016,foreign,39,men,19222
2016,foreign,40,men,18927
2016,foreign,41,men,18540
2016,foreign,42,men,18082
2016,foreign,43,men,17252
2016,foreign,44,men,17359
2016,foreign,45,men,16580
2016,foreign,46,men,16757
2016,foreign,47,men,16153
2016,foreign,48,men,16306
2016,foreign,49,men,15955
2016,foreign,50,men,15683
2016,foreign,51,men,15714
2016,foreign,52,men,15354
2016,foreign,53,men,14951
2016,foreign,54,men,14449
2016,foreign,55,men,13348
2016,foreign,56,men,13639
2016,foreign,57,men,12359
2016,foreign,58,men,11932
2016,foreign,59,men,11917
2016,foreign,60,men,11323
2016,foreign,61,men,10474
2016,foreign,62,men,10299
2016,foreign,63,men,9439
2016,foreign,64,men,8976
2016,foreign,65,men,8381
2016,foreign,66,men,8622
2016,foreign,67,men,8040
2016,foreign,68,men,7915
2016,foreign,69,men,7787
2016,foreign,70,men,7211
2016,foreign,71,men,6291
2016,foreign,72,men,5954
2016,foreign,73,men,5627
2016,foreign,74,men,5366
2016,foreign,75,men,5438
2016,foreign,76,men,5039
2016,foreign,77,men,4588
2016,foreign,78,men,4192
2016,foreign,79,men,3650
2016,foreign,80,men,3143
2016,foreign,81,men,2889
2016,foreign,82,men,2428
2016,foreign,83,men,2112
2016,foreign,84,men,1846
2016,foreign,85,men,1590
2016,foreign,86,men,1486
2016,foreign,87,men,1133
2016,foreign,88,men,928
2016,foreign,89,men,704
2016,foreign,90,men,616
2016,foreign,91,men,496
2016,foreign,92,men,375
2016,foreign,93,men,285
2016,foreign,94,men,170
2016,foreign,95,men,117
2016,foreign,96,men,101
2016,foreign,97,men,48
2016,foreign,98,men,29
2016,foreign,99,men,20
2016,foreign,100+,men,31
2016,foreign,0,women,12329
2016,foreign,1,women,12868
2016,foreign,2,women,13335
2016,foreign,3,women,13148
2016,foreign,4,women,13496
2016,foreign,5,women,13418
2016,foreign,6,women,13795
2016,foreign,7,women,13654
2016,foreign,8,women,13551
2016,foreign,9,women,13316
2016,foreign,10,women,13021
2016,foreign,11,women,13006
2016,foreign,12,women,12619
2016,foreign,13,women,12572
2016,foreign,14,women,12456
2016,foreign,15,women,12259
2016,foreign,16,women,12692
2016,foreign,17,women,12846
2016,foreign,18,women,13306
2016,foreign,19,women,13459
2016,foreign,20,women,13847
2016,foreign,21,women,14538
2016,foreign,22,women,15366
2016,foreign,23,women,15880
2016,foreign,24,women,16776
2016,foreign,25,women,17701
2016,foreign,26,women,18804
2016,foreign,27,women,19390
2016,foreign,28,women,20211
2016,foreign,29,women,20743
2016,foreign,30,women,20997
2016,foreign,31,women,21333
2016,foreign,32,women,21384
2016,foreign,33,women,21340
2016,foreign,34,women,21135
2016,foreign,35,women,20371
2016,foreign,36,women,21289
2016,foreign,37,women,19835
2016,foreign,38,women,19509
2016,foreign,39,women,19100
2016,foreign,40,women,18590
2016,foreign,41,women,18488
2016,foreign,42,women,18489
2016,foreign,43,women,17695
2016,foreign,44,women,17995
2016,foreign,45,women,17411
2016,foreign,46,women,17527
2016,foreign,47,women,17015
2016,foreign,48,women,16716
2016,foreign,49,women,16089
2016,foreign,50,women,15582
2016,foreign,51,women,15587
2016,foreign,52,women,15141
2016,foreign,53,women,14652
2016,foreign,54,women,14243
2016,foreign,55,women,13569
2016,foreign,56,women,13880
2016,foreign,57,women,12858
2016,foreign,58,women,12237
2016,foreign,59,women,12297
2016,foreign,60,women,11801
2016,foreign,61,women,11361
2016,foreign,62,women,10980
2016,foreign,63,women,10364
2016,foreign,64,women,9993
2016,foreign,65,women,9608
2016,foreign,66,women,9691
2016,foreign,67,women,9313
2016,foreign,68,women,8985
2016,foreign,69,women,8777
2016,foreign,70,women,8073
2016,foreign,71,women,7087
2016,foreign,72,women,6272
2016,foreign,73,women,5882
2016,foreign,74,women,5350
2016,foreign,75,women,5787
2016,foreign,76,women,5336
2016,foreign,77,women,5348
2016,foreign,78,women,5016
2016,foreign,79,women,4823
2016,foreign,80,women,4474
2016,foreign,81,women,4183
2016,foreign,82,women,3966
2016,foreign,83,women,3449
2016,foreign,84,women,3285
2016,foreign,85,women,3069
2016,foreign,86,women,2954
2016,foreign,87,women,2423
2016,foreign,88,women,2200
2016,foreign,89,women,1862
2016,foreign,90,women,1579
2016,foreign,91,women,1303
2016,foreign,92,women,1012
2016,foreign,93,women,799
2016,foreign,94,women,577
2016,foreign,95,women,401
2016,foreign,96,women,284
2016,foreign,97,women,179
2016,foreign,98,women,115
2016,foreign,99,women,65
2016,foreign,100+,women,136
2017,Swedish,0,men,46686
2017,Swedish,1,men,47535
2017,Swedish,2,men,47362
2017,Swedish,3,men,47347
2017,Swedish,4,men,47185
2017,Swedish,5,men,47238
2017,Swedish,6,men,46816
2017,Swedish,7,men,48813
2017,Swedish,8,men,47695
2017,Swedish,9,men,47048
2017,Swedish,10,men,46371
2017,Swedish,11,men,46258
2017,Swedish,12,men,44581
2017,Swedish,13,men,44611
2017,Swedish,14,men,44189
2017,Swedish,15,men,42664
2017,Swedish,16,men,40919
2017,Swedish,17,men,40447
2017,Swedish,18,men,39248
2017,Swedish,19,men,39709
